Bank_Code,Bank_Name,Branch_Code,Atm_Num,ATM_Address,ATM_Address_Extra,City,Commission,ATM_Type,ATM_Location,Handicap_Access,X_Coordinate,Y_Coordinate
14,"בנק אוצר החייל בע""מ",381,3812,"בה""ד 1 1","בסיס הכשרת קצינים, בסיס הדרכה 1","הר הנגב הצפוני מ""א 48",כן,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",כן,30.65,34.8
14,"בנק אוצר החייל בע""מ",312,3121,הדוגית 16,הדוגית 16 יבנה,יבנה,לא,משיכת מזומן,על קיר הסניף,כן,31.87,34.74
14,"בנק אוצר החייל בע""מ",378,3781,"קפלן, הקריה 27",,תל אביב -יפו,לא,משיכת מזומן,על קיר הסניף,כן,32.07,34.79
14,"בנק אוצר החייל בע""מ",375,3755,הסייפן 33,,רמת השרון,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,32.13,34.84
14,"בנק אוצר החייל בע""מ",350,3505,נחום חת 1,"א""ת מת""מ - טירת הכרמל",טירת כרמל,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,32.78,34.96
14,"בנק אוצר החייל בע""מ",361,3618,החשמונאים 84,,תל אביב -יפו,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,32.07,34.78
14,"בנק אוצר החייל בע""מ",372,3727,תל השומר 0,,רמת גן,לא,"
מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,32.05,34.85
14,"בנק אוצר החייל בע""מ",363,3631,בן צבי 9,,באר שבע,לא,משיכת מזומן,על קיר הסניף,כן,31.24,34.8
14,"בנק אוצר החייל בע""מ",372,3721,"בקו""ם תל השומר 0","בקו""ם תל השומר ר""ג",רמת גן,לא,משיכת מזומן,במרחק של עד 500 מטר מהסניף,כן,32.05,34.86
14,"בנק אוצר החייל בע""מ",345,3451,מרכז מסחרי רעות 0,ד.נ. מודיעין,מודיעין-מכבים-רעות*,לא,משיכת מזומן,על קיר הסניף,כן,31.89,35.02
14,"בנק אוצר החייל בע""מ",342,3421,"מחנה עדי, ערד 0",,ערד,לא,משיכת מזומן,על קיר הסניף,כן,31.2,35.05
14,"בנק אוצר החייל בע""מ",363,3636,בן צבי 9,,באר שבע,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,31.24,34.8
14,"בנק אוצר החייל בע""מ",311,3112,דרך הבנים 17,דרך הבנים 17 מרכז מסחרי,פרדס חנה-כרכור,לא,משיכת מזומן,על קיר הסניף,כן,32.48,34.98
14,"בנק אוצר החייל בע""מ",372,3722,תל השומר 0,,רמת גן,לא,משיכת מזומן,על קיר הסניף,כן,32.05,34.85
14,"בנק אוצר החייל בע""מ",361,3611,החשמונאים 84,,תל אביב -יפו,לא,משיכת מזומן,על קיר הסניף,כן,32.07,34.78
14,"בנק אוצר החייל בע""מ",363,3635,בן צבי 9,,באר שבע,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,31.24,34.8
14,"בנק אוצר החייל בע""מ",318,3182,יוהנה ז'בוטינסקי 7,,באר שבע,לא,משיכת מזומן,על קיר הסניף,כן,31.24,34.78
14,"בנק אוצר החייל בע""מ",371,3711,מחנה יהודית 0,,רמת דוד,לא,משיכת מזומן,על קיר הסניף,כן,32.68,35.2
14,"בנק אוצר החייל בע""מ",311,3111,דרך הבנים 17,דרך הבנים 17 מרכז מסחרי,פרדס חנה-כרכור,לא,משיכת מזומן,על קיר הסניף,כן,32.48,34.98
11,"בנק דיסקונט לישראל בע""מ",362,3620003,חיה פיינשטיין 11,,פתח תקווה,לא,משיכת מזומן,על קיר הסניף,כן,34.8843,32.1005
11,"בנק דיסקונט לישראל בע""מ",76,760001,שדרות הנשיא 124,,חיפה,לא,משיכת מזומן,על קיר הסניף,כן,34.9873,32.8045
11,"בנק דיסקונט לישראל בע""מ",100,1000002,שדרות רוטשילד 76,,תל אביב -יפו,לא,משיכת מזומן,בתוך הסניף,כן,34.7694,32.0626
11,"בנק דיסקונט לישראל בע""מ",45,450002,הרצל 190,,רחובות,לא,משיכת מזומן,בתוך הסניף,כן,34.8108,31.8977
11,"בנק דיסקונט לישראל בע""מ",51,510008,בלפור 51,,בת ים,לא,משיכת מזומן,על קיר הסניף,כן,34.7455,32.0253
11,"בנק דיסקונט לישראל בע""מ",112,112501,הבילויים 16,,גדרה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.7724,31.8152
11,"בנק דיסקונט לישראל בע""מ",174,174501,מעלה כמון 5,מתחם חוצות כרמיאל,כרמיאל,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,35.3244,32.9282
11,"בנק דיסקונט לישראל בע""מ",117,117501,ויצמן 31,,נס ציונה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.798,31.9277
"
11","בנק דיסקונט לישראל בע""מ",59,59502,דוד המלך 2,,לוד,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,34.8921,31.9469
11,"בנק דיסקונט לישראל בע""מ",516,516502,דרך קדם 5,,מעלה אדומים,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,35.3185,31.7788
11,"בנק דיסקונט לישראל בע""מ",64,640001,יחזקאל 11,,ירושלים,לא,משיכת מזומן,על קיר הסניף,כן,35.2183,31.7894
11,"בנק דיסקונט לישראל בע""מ",75,75501,דקר 1,,קריית מוצקין,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,35.0763,32.8254
11,"בנק דיסקונט לישראל בע""מ",51,51502,בלפור 51,,בת ים,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,לא,34.7455,32.0253
11,"בנק דיסקונט לישראל בע""מ",17,170002,דרך שלמה 74,,תל אביב -יפו,לא,משיכת מזומן,על קיר הסניף,כן,34.7724,32.0547
11,"בנק דיסקונט לישראל בע""מ",118,118503,יהודה הנשיא 34,,תל אביב -יפו,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,34.7958,32.1191
11,"בנק דיסקונט לישראל בע""מ",55,55506,הרצל 87,,ראשון לציון,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.8032,31.9639
11,"בנק דיסקונט לישראל בע""מ",4,40004,הרצל 1,,אשדוד,לא,משיכת מזומן,בתוך הסניף,כן,34.64,31.793
11,"בנק דיסקונט לישראל בע""מ",117,1170004,ויצמן 31,,נס ציונה,לא,משיכת מזומן,על קיר הסניף,כן,34.798,31.9277
11,"בנק דיסקונט לישראל בע""מ",425,4250002,הרצל 160,בית דיסקונט,תל אביב -יפו,לא,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",כן,34.769,32.0495
11,"בנק דיסקונט לישראל בע""מ",361,3610002,גלעד 1,,פרדס חנה-כרכור,לא,משיכת מזומן,על קיר הסניף,כן,34.9743,32.4728
11,"בנק דיסקונט לישראל בע""מ",510,510503,הראל 1,קניון הראל,מבשרת ציון,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,35.1491,31.7999
11,"בנק דיסקונט לישראל בע""מ",117,1170003,ויצמן 31,,נס ציונה,לא,משיכת מזומן,בתוך הסניף,כן,34.798,31.9277
11,"בנק דיסקונט לישראל בע""מ",41,41002,סלור 22,,פתח תקווה,לא,משיכת מזומן,בתוך הסניף,כן,34.8841,32.0893
11,"בנק דיסקונט לישראל בע""מ",100,100502,שדרות רוטשילד 76,,תל אביב -יפו,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.7694,32.0626
11,"בנק דיסקונט לישראל בע""מ",56,56501,העצמאות 65,,פתח תקווה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.8871,32.0852
11,"בנק דיסקונט לישראל בע""מ",103,103503,פנחס אילון 13,,חולון,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,34.7781,32.0086
11,"בנק דיסקונט לישראל בע""מ",109,109501,פארן 9,,ירושלים,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,35.2277,31.8008
11,"בנק דיסקונט לישראל בע""מ",153,153501,"רש""י 1",המרכז המסחרי החדש,קריית מלאכי,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.7481,31.7285
11,"בנק דיסקונט לישראל בע""מ",303,3030002,לב העיר 2,,מודיעין-מכבים-רעות*,לא,משיכת מזומן,על קיר הסניף,כן,35.0067,31.8994
11,"בנק דיסקונט לישראל בע""מ",55,55505,הרצל 87,,ראשון לציון,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.8032,31.9639
11,"בנק דיסקונט לישראל בע""מ",128,128501,שדרות בן גוריון 15,,אשקלון,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,34.5627,31.6642
11,"בנק דיסקונט לישראל בע""מ",75,75502,דקר 1,,קריית מוצקין,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,35.0763,32.8254
11,"בנק דיסקונט לישראל בע""מ",396,396502,קניון אסף סנטר 1,,ראשון לציון,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.8402,31.9662
11,"בנק דיסקונט לישראל בע""מ",176,1760002,חלוצי התעשיה 3,,חיפה,לא,משיכת מזומן,על קיר הסניף,כן,35.0684,32.8106
11,"בנק דיסקונט לישראל בע""מ",94,940006,שד' דוד טוביהו 125,,באר שבע,לא,משיכת מזומן,בתוך הסניף,כן,34.7887,31.2451
11,"בנק דיסקונט לישראל בע""מ",2,2504,הרב לוין 15,,עפולה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,35.2874,32.6101
11,"בנק דיסקונט לישראל בע""מ",26,260003,שד' ירושלים 15,,תל אביב -יפו,לא,משיכת מזומן,בתוך הסניף,כן,34.7597,32.0547
11,"בנק דיסקונט לישראל בע""מ",97,97506,שדרות הגעתון 29,,נהרייה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,35.0941,33.0063
11,"בנק דיסקונט לישראל בע""מ",69,690003,בית הכרם 29,,ירושלים,לא,משיכת מזומן,על קיר הסניף,כן,35.1877,31.7806
11,"בנק דיסקונט לישראל בע""מ",80,80504,ז'בוטינסקי 3,,רמת גן,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.8024,32.083
11,"בנק דיסקונט לישראל בע""מ",102,1020001,גולני 29,,רמת גן,לא,משיכת מזומן,על קיר הסניף,כן,34.8146,32.0573
11,"בנק דיסקונט לישראל בע""מ",372,3720006,שדרות גושן 20,קרית ים,קריית ים,לא,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",כן,34.7797,32.0567
11,"בנק דיסקונט לישראל בע""מ",46,460002,הירדן 1,הככר הסקוטית,טבריה,לא,משיכת מזומן,על קיר הסניף,כן,35.5403,32.7883
11,"בנק דיסקונט לישראל בע""מ",54,540004,ויצמן 75,,כפר סבא,לא,משיכת מזומן,על קיר הסניף,כן,34.9049,32.1763
11,"בנק דיסקונט לישראל בע""מ",112,1120003,הבילויים 16,,גדרה,לא,משיכת מזומן,על קיר הסניף,כן,34.7724,31.8152
11,"בנק דיסקונט לישראל בע""מ",152,1520002,ה' באייר 66,,תל אביב -יפו,לא,משיכת מזומן,בתוך הסניף,כן,34.7893,32.0879
11,"בנק דיסקונט לישראל בע""מ",54,54501,ויצמן 75,,כפר סבא,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.9049,32.1763
11,"בנק דיסקונט לישראל בע""מ",198,198502,רמת אביב ג' 25,מרכז שוסטר,תל אביב -יפו,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.8039,32.1246
11,"בנק דיסקונט לישראל בע""מ",68,68503,סולטן סולימן 19,,ירושלים,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,"
כן",35.232,31.7828
11,"בנק דיסקונט לישראל בע""מ",321,321501,שד' יצחק רבין 10,,ירושלים,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,35.2078,31.783
11,"בנק דיסקונט לישראל בע""מ",302,302501,גבעת טל 2,מרכז מסחרי גבעת טל,ראש העין,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.9659,32.0932
11,"בנק דיסקונט לישראל בע""מ",93,93502,בילאל 45,,נצרת,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,35.2994,32.6974
11,"בנק דיסקונט לישראל בע""מ",526,526503,צומת בית ליד 1,צומת בית ליד,כפר יונה,לא,"מכשיר מידע/או מתן הוראות
","במרחק של יותר מ- 500 מטר מהסניף
",כן,35.131,32.264
11,"בנק דיסקונט לישראל בע""מ",41,41507,סלור 22,,פתח תקווה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.8841,32.0893
11,"בנק דיסקונט לישראל בע""מ",106,1060003,הרצל 16,,חיפה,לא,משיכת מזומן,על קיר הסניף,כן,34.9973,32.8118
11,"בנק דיסקונט לישראל בע""מ",107,107501,אינשטיין 139,,חיפה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,35,32.7778
11,"בנק דיסקונט לישראל בע""מ",97,970001,שדרות הגעתון 29,,נהרייה,לא,משיכת מזומן,בתוך הסניף,כן,35.0941,33.0063
11,"בנק דיסקונט לישראל בע""מ",75,750002,דקר 1,,קריית מוצקין,לא,משיכת מזומן,על קיר הסניף,כן,35.0763,32.8254
11,"בנק דיסקונט לישראל בע""מ",372,3720008,שדרות רוטשילד 4,"שד""ר",תל אביב -יפו,לא,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",לא,34.7797,32.0567
11,"בנק דיסקונט לישראל בע""מ",425,4250001,הרצל 160,בית דיסקונט,תל אביב -יפו,לא,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",כן,34.769,32.0495
11,"בנק דיסקונט לישראל בע""מ",510,510502,הראל 1,קניון הראל,מבשרת ציון,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,כן,35.1491,31.7999
11,"בנק דיסקונט לישראל בע""מ",44,440002,סוקולוב 22,,הרצלייה,לא,משיכת מזומן,על קיר הסניף,כן,34.8422,32.167
11,"בנק דיסקונט לישראל בע""מ",125,1250001,סוקולוב 46,,רמת השרון,לא,משיכת מזומן,על קיר הסניף,כן,34.8377,32.1434
11,"בנק דיסקונט לישראל בע""מ",147,1470001,דיזנגוף 55,,תל אביב -יפו,לא,משיכת מזומן,על קיר הסניף,כן,34.7749,32.0753
11,"בנק דיסקונט לישראל בע""מ",327,3270009,נתיב האור 1,"אזור תעשיה מת""מ",חיפה,לא,משיכת מזומן,"במרחק של יותר מ- 500 מטר מהסניף
",כן,34.8497,32.1006
11,"בנק דיסקונט לישראל בע""מ",320,320502,טום לנטוס 26,,נתניה,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,לא,34.8694,32.307
11,"בנק דיסקונט לישראל בע""מ",97,970007,שדרות הגעתון 29,,נהרייה,לא,משיכת מזומן,על קיר הסניף,כן,35.0941,33.0063
11,"בנק דיסקונט לישראל בע""מ",109,1090005,פארן 9,,ירושלים,לא,משיכת מזומן,על קיר הסניף,כן,35.2277,31.8008
11,"בנק דיסקונט לישראל בע""מ",144,144501,אורנים 1,מרכז מסחרי רמת אילן,גבעת שמואל,לא,"מכשיר מידע/או מתן הוראות
",בתוך הסניף,כן,34.8456,32.0677
11,"בנק דיסקונט לישראל בע""מ",131,1310002,הגפן 3,,קריית גת,לא,משיכת מזומן,בתוך הסניף,כן,34.7726,31.6072
11,"בנק דיסקונט לישראל בע""מ",58,580002,דרך בן גוריון 13,,בני ברק,לא,משיכת מזומן,על קיר הסניף,כן,34.8222,32.0937
11,"בנק דיסקונט לישראל בע""מ",145,145502,ויצמן 19,,גבעתיים,לא,"מכשיר מידע/או מתן הוראות
",על קיר הסניף,לא,34.8087,32.0743
